candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-6aaf37ab5cd8,docs/seam-map-llm-auto-drilldown-analysis.md,255,line-255,| writeexternalanalysisartifact | externalanalysis.artifact | Persistence |,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-c3a7f001332b,docs/seam-map-llm-auto-drilldown-analysis.md,265,line-265,- No state mutation beyond logging,security|data_model,security|data_model,architecture,stale,false,high,,ignored_stale,
DOC-CAND-eddf78961ae3,docs/seam-map-llm-auto-drilldown-analysis.md,286,line-286,- Payload: AssessorAssessment.todict() on success,api_contract,api_contract,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-e78da8e1d61d,docs/seam-map-llm-auto-drilldown-analysis.md,295,line-295,| Other ValueError (schema validation) | SKIPPED |,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-41c9c7a06e50,docs/seam-map-llm-auto-drilldown-analysis.md,307,line-307,| external-analysis | INFO/WARNING/ERROR | Based on status |,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-f11202b377bd,docs/seam-map-llm-auto-drilldown-analysis.md,313,line-313,"1. Separation of concerns: Loop orchestration (loop.py) should coordinate, not implement LLM pipeline details",normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-def2f5e690c2,docs/seam-map-llm-auto-drilldown-analysis.md,330,line-330,- [x] Commit if verification passes,ci_gate,ci_gate,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-32563b6e5c65,docs/seam-map-llm-auto-drilldown-analysis.md,342,line-342,- docs/seam-map-llm-auto-drilldown-analysis.md - Updated status,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-b7c29e122f03,docs/seam-map-llm-auto-drilldown-analysis.md,350,line-350,- Status mapping (SUCCESS/FAILED/SKIPPED),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-db8c25326a1a,docs/seam-map-llm-auto-drilldown-analysis.md,351,line-351,- Artifact construction and persistence,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-6dd8c91e8a1c,docs/seam-map-port-forward-history.md,1,line-1,Seam Map: Port-Forward Lifecycle and History Loading/Persistence,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-8ec1152beb49,docs/seam-map-port-forward-history.md,5,line-5,Both port-forward lifecycle and history loading/persistence seams are already extracted. No further extraction is needed.,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-d9b351e7b9e4,docs/seam-map-port-forward-history.md,9,line-9,1. Port-Forward Lifecycle Seams,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-a2efa5b41be2,docs/seam-map-port-forward-history.md,54,line-54,Runner-state coupling: None. Only passes self fields as function arguments.,normative|data_model,normative|data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-e41742d3e460,docs/seam-map-port-forward-history.md,94,line-94,Runner-state coupling: None. Only passes self fields as function arguments.,normative|data_model,normative|data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-0220441c5936,docs/seam-map-port-forward-history.md,96,line-96,Subprocess lifecycle behavior:,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-a36cdca24a05,docs/seam-map-port-forward-history.md,97,line-97,- Graceful termination with 2-second timeout,performance,performance,architecture,stale,false,low,,ignored_stale,
DOC-CAND-a15f318c47b0,docs/seam-map-port-forward-history.md,98,line-98,- Force kill fallback on timeout,performance,performance,architecture,stale,false,low,,ignored_stale,
DOC-CAND-d65cdfd6c89a,docs/seam-map-port-forward-history.md,100,line-100,- Never propagates exceptions (final containment),normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-d86e8474d6bb,docs/seam-map-port-forward-history.md,154,line-154,- Writes immutable fact artifacts for each cluster,source_of_truth,source_of_truth,architecture,stale,false,high,,ignored_stale,
DOC-CAND-3a75216061c6,docs/seam-map-port-forward-history.md,158,line-158,- Fact artifact write failure is non-fatal,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-518409eecd37,docs/seam-map-port-forward-history.md,162,line-162,- persisthistoryfactartifacts(...) - fact artifact persistence,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-1df7eedec388,docs/seam-map-port-forward-history.md,167,line-167,- Tests verify history.json unchanged after fact artifact writes,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-849b7f370a53,docs/seam-map-port-forward-history.md,169,line-169,Runner-state coupling: Only self.runid and self.logevent passed as arguments.,normative|data_model,normative|data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-f43d55df5a7e,docs/seam-map-port-forward-history.md,193,line-193,Pattern: Paired lifecycle with cleanup in finally block.,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-b86b1dcb522a,docs/seam-map-port-forward-history.md,220,line-220,- testsubprocesstimeouterrorduringwaitiscaught - timeout handling,performance,performance,architecture,stale,false,low,,ignored_stale,
DOC-CAND-8ea45d511f49,docs/seam-map-port-forward-history.md,227,line-227,Alertmanager Snapshot Tests (tests/unit/testhealthloopalertmanagersnapshotcollection.py),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-a27d23880572,docs/seam-map-port-forward-history.md,228,line-228,- testportforwardsuccess - full port-forward lifecycle integration,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-e4a74ff619b4,docs/seam-map-port-forward-history.md,231,line-231,History Fact Artifact Tests (tests/unit/testhealthhistoryfactartifact.py),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-85d4d59af709,docs/seam-map-port-forward-history.md,232,line-232,- testsingleclusterfactartifactwritten - fact artifact creation,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-f82695b93a24,docs/seam-map-port-forward-history.md,235,line-235,- testsharedartifactidacrossclusters - artifact ID sharing,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-180fe9c58b0c,docs/seam-map-port-forward-history.md,255,line-255,6. Comprehensive test coverage: Both unit and integration tests,ci_gate,ci_gate,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-98e2744e6e53,docs/seam-map-port-forward-history.md,263,line-263,Further extraction would only create redundant indirection without adding value.,normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-3e4369d13411,docs/seam-map-port-forward-history.md,272,line-272,| Readiness | 5-second timeout with 0.1s polling via waitforportready() callback |,performance,performance,architecture,stale,false,low,,ignored_stale,
DOC-CAND-ead7452e5207,docs/seam-map-port-forward-history.md,274,line-274,| Stop behavior | Graceful terminate → 2s timeout → force kill |,performance,performance,architecture,stale,false,low,,ignored_stale,
DOC-CAND-79be1a8a2b0f,docs/seam-map-port-forward-history.md,275,line-275,"| Stop failures | Caught and logged as warnings, never propagated |",normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-916c32b4e080,docs/seam-map-port-forward-history.md,276,line-276,"| Secret leakage | Error logs use only exception class name, not raw text |",normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-ca9cf3fa1d62,docs/seam-map-port-forward-history.md,286,line-286,"| Fact artifact write | Immutable, one per cluster per run |",data_model|source_of_truth,data_model|source_of_truth,architecture,stale,false,high,,ignored_stale,
DOC-CAND-2a93a5e93c90,docs/seam-map-port-forward-history.md,287,line-287,"| Fact artifact failure | Non-fatal, logs warning with severityreason |",data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-f8d5e34af58b,docs/seam-map-port-forward-history.md,299,line-299,- Should delegate to looprunnerassessments.py,normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-fa87807b85eb,docs/seam-map-port-forward-history.md,303,line-303,- Should delegate to loopcomparisontriggers.py,normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-08e3e7b177f9,docs/seam-map-port-forward-history.md,323,line-323,- [x] Test coverage identified,ci_gate,ci_gate,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-786f0ae9e7cf,docs/seam-map-record-notification.md,3,line-3,Status: Not extracted. Deferred to safer seam.,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-6dd2aa7a9479,docs/seam-map-record-notification.md,10,line-10,1. Calls writenotificationartifact() to persist a notification artifact,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-6af42c59d67f,docs/seam-map-record-notification.md,11,line-11,"2. Appends (artifact, artifactpath) to self.notificationrecords",data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-c773b96e4a95,docs/seam-map-record-notification.md,25,line-25,1. Pure concern: Writing notification artifact to disk,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-ed4ff733cc8f,docs/seam-map-record-notification.md,30,line-30,- Mutation of runner's internal state,security|data_model,security|data_model,architecture,stale,false,high,,ignored_stale,
DOC-CAND-2bbe12c6f8c0,docs/seam-map-record-notification.md,32,line-32,- Cannot be extracted without passing the list as a parameter,normative,normative,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-0cde05ca308a,docs/seam-map-record-notification.md,57,line-57,2. State mutation stays: self.notificationrecords.append() MUST remain in the wrapper,normative|security|data_model,normative|security|data_model,architecture,stale,false,high,,ignored_stale,
DOC-CAND-e084144d6cc4,docs/seam-map-record-notification.md,59,line-59,4. Above-threshold module: New module would be ~30 lines - below 500-line threshold but still trivial,ci_gate|performance,ci_gate|performance,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-dcd17fc39c72,docs/seam-map-record-notification.md,63,line-63,- self.notificationrecords - runner state that tracks all notifications for UI index,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-6d4bb8df2e27,docs/seam-map-record-notification.md,65,line-65,"- Cannot move mutation to helper without passing the list, which defeats the extraction purpose",normative|security,normative|security,architecture,stale,false,high,,ignored_stale,
DOC-CAND-188f3967b855,docs/seam-map-record-notification.md,74,line-74,"2. Cleaner dependencies: Only uses self.config for threshold, self.runid, self.runlabel",normative|ci_gate|performance,normative|ci_gate|performance,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-9d0a6837bcdf,docs/seam-map-record-notification.md,77,line-77,"5. Artifact-heavy: Assessment artifacts, validators, history entries - good extraction target",data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-9cf9727286f9,docs/seam-map-record-notification.md,107,line-107,| Coupling | Runner state (records list) | Config only |,normative|data_model,normative|data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-33895b776c20,docs/seam-map-review-artifact.md,1,line-1,Seam Map: Health Loop Review Artifact,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-5ee56baffc22,docs/seam-map-review-artifact.md,3,line-3,Status: Already extracted (no further action needed),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-4d7543cdb4b3,docs/seam-map-review-artifact.md,11,line-11,The review artifact seam is already extracted.,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-550ac12685a1,docs/seam-map-review-artifact.md,60,line-60,2. Write review artifact to {runid}-review.json,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-767f9108e4fc,docs/seam-map-review-artifact.md,86,line-86,"| runid | self.runid | Artifact naming, logging |",data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-c89c591cb0a0,docs/seam-map-review-artifact.md,93,line-93,| directories | method param | Artifact output paths |,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-b057cefd9993,docs/seam-map-review-artifact.md,103,line-103,- No state mutation beyond logging,security|data_model,security|data_model,architecture,stale,false,high,,ignored_stale,
DOC-CAND-71896ee9aa3c,docs/seam-map-review-artifact.md,112,line-112,- Payload: Dict from buildhealthreview(...).todict(),api_contract,api_contract,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-10b85e1708c0,docs/seam-map-review-artifact.md,118,line-118,- Payload: Dict from HealthProposal.todict() with validator check,api_contract,api_contract,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-3e750b0999cc,docs/seam-map-review-artifact.md,161,line-161,- tests/unit/testreviewartifactidentity.py - Review artifact ID tests,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-d0ffa491b368,docs/seam-map-review-artifact.md,162,line-162,- tests/unit/testproposalartifactidentity.py - Proposal artifact ID tests,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-d62c0752d783,docs/seam-map-review-artifact.md,202,line-202,- [x] Review artifact helper extracted to loopreviewpipeline.py,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-28e030bfce72,docs/seam-map-vmalert-discovery.md,1,line-1,Seam Map: VMAlert Discovery and Rule-State,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-c339a8d99881,docs/seam-map-vmalert-discovery.md,5,line-5,The VMAlert discovery and rule-state seams are already extracted.,data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-c2ad94fc3fc8,docs/seam-map-vmalert-discovery.md,91,line-91,"Pattern: Sequential, discovery before rule-state. Rule-state reads the inventory stored by discovery.",data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-6c62bf7c6e7f,docs/seam-map-vmalert-discovery.md,131,line-131,Rule-State Tests (tests/unit/testloopvmalertrulestate.py),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-42da87671774,docs/seam-map-vmalert-discovery.md,132,line-132,"- Coverage for collection, artifact writing, and error handling",data_model|ci_gate,data_model|ci_gate,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-3950202ef863,docs/seam-map-vmalert-discovery.md,144,line-144,2. Alertmanager snapshot collection wrapper (runalertmanagersnapshotcollection at lines 1421-1444),data_model,data_model,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-60104e3cafcd,docs/seam-map-vmalert-discovery.md,161,line-161,- [x] Test coverage identified,ci_gate,ci_gate,architecture,stale,false,medium,,ignored_stale,
DOC-CAND-20957fde1510,docs/security/api-security-audit.md,5,line-5,"Objective: Audit mutation surfaces, authorization assumptions, CSRF risks, and trust boundaries",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-387bf3fcc0a0,docs/security/api-security-audit.md,13,line-13,| Method | Path | Handler | Request Params | Notes |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-0e3864a8aa5a,docs/security/api-security-audit.md,15,line-15,"| GET | /api/runs | serverreads.handleapi | limit, includestatus, includeexpensive | Returns runs list with optional batch eligibility |",api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f600ee2450b5,docs/security/api-security-audit.md,16,line-16,"| GET | /api/notifications | serverreads.handleapi | kind, clusterlabel, search, limit, page | Notification query with caching |",api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-1d0b77fbda10,docs/security/api-security-audit.md,17,line-17,"| GET | /api/run | serverreads.handleapi | runid (query param) | Full run payload, uses mtime-based caching |",api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d17c90a5aee2,docs/security/api-security-audit.md,18,line-18,| GET | /api/fleet | serverreads.handleapi | (none) | Fleet-level summary |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c2c857356c9e,docs/security/api-security-audit.md,19,line-19,| GET | /api/proposals | serverreads.handleapi | (none) | Proposal status summary |,api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e59ba7866fd3,docs/security/api-security-audit.md,20,line-20,| GET | /api/cluster-detail | serverreads.handleapi | clusterlabel (query param) | Cluster detail view |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c736b818c8b9,docs/security/api-security-audit.md,21,line-21,| GET | / | serverstatic.servestatic | (path-based) | Static file serving from frontend/dist |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c51c3105302c,docs/security/api-security-audit.md,22,line-22,| GET | /artifact | serverstatic.serveartifact | path (query param) | Artifact download with path validation |,api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-815f1d943492,docs/security/api-security-audit.md,26,line-26,| Method | Path | Handler | Request Body | Side Effects |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-81e4e7f618e9,docs/security/api-security-audit.md,28,line-28,"| POST | /api/deterministic-next-check/promote | servernextchecks.handledeterministicpromotion | clusterLabel, description, workstream, urgency, whyNow, topProblem, method, evidenceNeeded, priorityScore, context | Writes promotion artifact, may touch ui-index |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-8191c329c367,docs/security/api-security-audit.md,29,line-29,"| POST | /api/next-check-execution | servernextchecks.handlenextcheckexecution | candidateIndex, candidateId, clusterLabel, planArtifactPath | Executes diagnostic command, writes execution artifact, refreshes diagnostic pack |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-5b569f921e00,docs/security/api-security-audit.md,30,line-30,"| POST | /api/next-check-approval | servernextchecks.handlenextcheckapproval | candidateIndex, candidateId, clusterLabel | Writes approval artifact |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f7d750539e2f,docs/security/api-security-audit.md,31,line-31,"| POST | /api/next-check-execution-usefulness | serverfeedback.handleusefulnessfeedback | artifactPath, usefulnessClass, usefulnessSummary, optional stage/context fields | Writes usefulness review artifact |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6b5ab05d188f,docs/security/api-security-audit.md,32,line-32,"| POST | /api/alertmanager-relevance-feedback | serverfeedback.handlealertmanagerrelevancefeedback | artifactPath, alertmanagerRelevance, alertmanagerRelevanceSummary | Writes Alertmanager relevance review artifact |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6aff8c841765,docs/security/api-security-audit.md,33,line-33,"| POST | /api/run-batch-next-check-execution | server.handlerunbatchnextcheckexecution | runId, dryRun | Batch execution of eligible candidates, writes execution artifacts |",api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f11fdf919546,docs/security/api-security-audit.md,34,line-34,"| POST | /api/runs/{runid}/alertmanager-sources/{sourceid}/action | serveralertmanager.handlealertmanagersourceaction | action (promote/disable), reason, clusterLabel | Writes override artifact, updates registry |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a1c2253880e7,docs/security/api-security-audit.md,42,line-42,- Default bind: 127.0.0.1:8080 (localhost-only),normative|config,normative|config,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a7e563848978,docs/security/api-security-audit.md,48,line-48,- Artifact paths from requests are validated via runsdir.resolve() containment check,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-55caf49e5134,docs/security/api-security-audit.md,59,line-59,- Status: Path traversal protection exists via regex + traversal check,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-858cc4531125,docs/security/api-security-audit.md,64,line-64,- Requires Content-Type: application/json (accepts charset parameter),normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e28d7453c4aa,docs/security/api-security-audit.md,67,line-67,- All mutation handlers use shared validation helper for consistency,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-83addf82b091,docs/security/api-security-audit.md,76,line-76,- Integrated at the start of validatejsonmutationrequest() for all mutation endpoints,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-57ba58e1fefd,docs/security/api-security-audit.md,84,line-84,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e31a92d25718,docs/security/api-security-audit.md,86,line-86,| Authn/Authz | None | Assumes localhost-only deployment |,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-63b6f0726acb,docs/security/api-security-audit.md,87,line-87,| CSRF | Vulnerable | No CSRF token; state-changing GET also missing |,security|api_contract|data_model,security|api_contract|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-4663b1ca1ec7,docs/security/api-security-audit.md,89,line-89,| Field Validation | Partial | candidateIndex must be int; clusterLabel required; candidateId optional |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-0d6cce751215,docs/security/api-security-audit.md,90,line-90,"| runid/Path | From context | runid from loadcontext(), not from request body |",api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-872ccb268c38,docs/security/api-security-audit.md,92,line-92,| Idempotency | Not enforced | Re-execution writes new artifact with new artifactpath |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-abf731217a82,docs/security/api-security-audit.md,94,line-94,| Failure Behavior | 400/500 | Returns JSON error; may leave partial state |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-4c575e8843a7,docs/security/api-security-audit.md,97,line-97,- No authentication/authorization layer,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-d776058f8823,docs/security/api-security-audit.md,98,line-98,"- No CSRF protection (no token, no SameSite cookie, no Origin check)",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-141057f5cc8c,docs/security/api-security-audit.md,103,line-103,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-faf7b4ac7792,docs/security/api-security-audit.md,106,line-106,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-5e92aebd48fe,docs/security/api-security-audit.md,108,line-108,| Field Validation | Partial | candidateIndex must be int; clusterLabel required |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-befbc9e77383,docs/security/api-security-audit.md,109,line-109,| Idempotency | Partial | FileExistsError on duplicate artifact write (409) |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-5cfa2936cb23,docs/security/api-security-audit.md,114,line-114,- Same auth/authz gaps as execution endpoint,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-9fe1db63ecce,docs/security/api-security-audit.md,115,line-115,- Idempotency handled at artifact write level (FileExistsError),data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b76ac37e0aba,docs/security/api-security-audit.md,117,line-117,3.3 /api/deterministic-next-check/promote,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-65f272f7d126,docs/security/api-security-audit.md,119,line-119,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b3c1dc88723b,docs/security/api-security-audit.md,122,line-122,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-9aa3ba761906,docs/security/api-security-audit.md,124,line-124,| Field Validation | Partial | clusterLabel and description required; other fields optional |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e268205addec,docs/security/api-security-audit.md,133,line-133,3.4 /api/next-check-execution-usefulness,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-ced12e7304cb,docs/security/api-security-audit.md,135,line-135,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-30ffd71d2067,docs/security/api-security-audit.md,138,line-138,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-3dd5d34a4ac8,docs/security/api-security-audit.md,140,line-140,"| Field Validation | Full | artifactPath required, usefulnessClass must be enum (useful/partial/noisy/empty) |",normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-79419bc8cec3,docs/security/api-security-audit.md,142,line-142,| Artifact Exists Check | Yes | 404 if execution artifact not found |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b7a48da40362,docs/security/api-security-audit.md,143,line-143,| Idempotency | No | Each feedback creates new review artifact (UUID) |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-35ba367a69bc,docs/security/api-security-audit.md,144,line-144,| Audit Logging | Partial | logger.info() without summary field |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a00c98cd4c53,docs/security/api-security-audit.md,147,line-147,"- Best validated mutation endpoint (enum validation, path containment, artifact existence)",security|api_contract|data_model,security|api_contract|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-aaf1fe98affd,docs/security/api-security-audit.md,148,line-148,- No idempotency (each POST creates new artifact),api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d9e21c42f695,docs/security/api-security-audit.md,150,line-150,3.5 /api/alertmanager-relevance-feedback,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-fc50dc1e353b,docs/security/api-security-audit.md,152,line-152,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a96941be8d06,docs/security/api-security-audit.md,155,line-155,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-4b12f1629da5,docs/security/api-security-audit.md,157,line-157,"| Field Validation | Full | artifactPath required, alertmanagerRelevance must be enum |",normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-72a95da144f1,docs/security/api-security-audit.md,159,line-159,| Artifact Exists Check | Yes | 404 if execution artifact not found |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6a49cf1644e6,docs/security/api-security-audit.md,160,line-160,"| Provenance | Server-owned | Reads from execution artifact, not from request |",api_contract|data_model,api_contract|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-1fe2a10ff152,docs/security/api-security-audit.md,161,line-161,| Idempotency | No | Each feedback creates new review artifact (UUID) |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e0415855bc21,docs/security/api-security-audit.md,164,line-164,"- Provenance integrity: reads from execution artifact, not client-supplied",data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-961b993eaa7f,docs/security/api-security-audit.md,165,line-165,- Same gaps as usefulness endpoint,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-92c639c88e4a,docs/security/api-security-audit.md,167,line-167,3.6 /api/run-batch-next-check-execution,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-ddc9bca3edb2,docs/security/api-security-audit.md,169,line-169,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-10245b5f1e87,docs/security/api-security-audit.md,172,line-172,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-d0364b175e9b,docs/security/api-security-audit.md,174,line-174,| Field Validation | Partial | runId required; dryRun defaults to False |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-610bc26887e0,docs/security/api-security-audit.md,184,line-184,3.7 /api/runs/{runid}/alertmanager-sources/{sourceid}/action,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e15fc1775dea,docs/security/api-security-audit.md,186,line-186,| Attribute | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e40aa5fe9527,docs/security/api-security-audit.md,189,line-189,| CSRF | Vulnerable | No CSRF protection |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-2a06c4861d2c,docs/security/api-security-audit.md,191,line-191,| Field Validation | Full | action must be promote/disable; clusterLabel required |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
